12/04/2019 13:12:49
x,y
19.0,0.3318814763080227
19.0625,0.3307915545427168
19.125,0.32970521215601234
19.1875,0.3286224373929817
19.25,0.32754321853730173
19.3125,0.3264675439111263
19.375,0.3253954018749603
19.4375,0.32432678082753297
19.5,0.3232616692056735
19.5625,0.3222000554841852
19.625,0.32114192817572074
19.6875,0.32008727583065844
19.75,0.3190360870369773
19.8125,0.3179883504201348
19.875,0.316944054642943
19.9375,0.31590318840544607
20.0,0.31486574044479804
20.0625,0.3138316995351407
20.125,0.31280105448748263
20.1875,0.3117737941495777
20.25,0.3107499074058045
20.3125,0.30972938317704635
20.375,0.3087122104205706
20.4375,0.3076983781299103
20.5,0.3066878753347441
20.5625,0.3056806911007783
20.625,0.30467681452962764
20.6875,0.3036762347586984
20.75,0.3026789409610702
20.8125,0.3016849223453791
20.875,0.30069416815570066
20.9375,0.2997066676714335
21.0,0.29872241020718365
21.0625,0.29774138511264875
21.125,0.2967635817725025
21.1875,0.2957889896062806
21.25,0.29481759806826496
21.3125,0.293849396647371
21.375,0.29288437486703284
21.4375,0.2919225222850908
21.5,0.29096382849367775
21.5625,0.2900082831191065
21.625,0.28905587582175807
21.6875,0.2881065962959694
21.75,0.2871604342699221
21.8125,0.2862173795055308
21.875,0.285277421798333
21.9375,0.2843405509773782
22.0,0.28340675690511813
22.0625,0.28247602947729705
22.125,0.2815483586228419
22.1875,0.28062373430375387
22.25,0.27970214651499997
22.3125,0.278783585284404
22.375,0.27786804067253945
22.4375,0.2769555027726211
22.5,0.27604596171039864
22.5625,0.27513940764404954
22.625,0.2742358307640723
22.6875,0.27333522129318066
22.75,0.27243756948619746
22.8125,0.27154286562994945
22.875,0.2706511000431622
22.9375,0.2697622630763553
23.0,0.26887634511173764
23.0625,0.26799333656310376
23.125,0.2671132278757301
23.1875,0.26623600952627124
23.25,0.2653616720226573
23.3125,0.26449020590399075
23.375,0.2636216017404445
23.4375,0.26275585013315966
23.5,0.2618929417141438
23.5625,0.26103286714616974
23.625,0.260175617122674
23.6875,0.25932118236765705
23.75,0.258469553635582
23.8125,0.25762072171127515
23.875,0.25677467740982607
23.9375,0.25593141157648785
